"RIM","Migration Type","REGIONTYPE","Region Type","ASGS_2011_STATE_GCCSA_SA4_SA3_SA2","Region","FREQUENCY","Frequency","TIME_FY","Time","Value","Flag Codes","Flags"
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312011341","Moranbah","A","Annual","2014","2013-14",52,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312011341","Moranbah","A","Annual","2015","2014-15",-179,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021342","Andergrove - Beaconsfield","A","Annual","2007","2006-07",-255,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021342","Andergrove - Beaconsfield","A","Annual","2008","2007-08",-199,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021342","Andergrove - Beaconsfield","A","Annual","2009","2008-09",-221,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021342","Andergrove - Beaconsfield","A","Annual","2010","2009-10",-256,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021342","Andergrove - Beaconsfield","A","Annual","2011","2010-11",-202,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021342","Andergrove - Beaconsfield","A","Annual","2012","2011-12",-145,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021342","Andergrove - Beaconsfield","A","Annual","2013","2012-13",-246,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021342","Andergrove - Beaconsfield","A","Annual","2014","2013-14",-236,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021342","Andergrove - Beaconsfield","A","Annual","2015","2014-15",-250,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021343","East Mackay","A","Annual","2007","2006-07",-90,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021343","East Mackay","A","Annual","2008","2007-08",-43,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021343","East Mackay","A","Annual","2009","2008-09",-10,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021343","East Mackay","A","Annual","2010","2009-10",-44,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021343","East Mackay","A","Annual","2011","2010-11",-47,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021343","East Mackay","A","Annual","2012","2011-12",-56,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021343","East Mackay","A","Annual","2013","2012-13",-94,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021343","East Mackay","A","Annual","2014","2013-14",-111,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021343","East Mackay","A","Annual","2015","2014-15",-107,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021344","Eimeo - Rural View","A","Annual","2007","2006-07",451,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021344","Eimeo - Rural View","A","Annual","2008","2007-08",489,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021344","Eimeo - Rural View","A","Annual","2009","2008-09",394,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021344","Eimeo - Rural View","A","Annual","2010","2009-10",315,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021344","Eimeo - Rural View","A","Annual","2011","2010-11",426,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021344","Eimeo - Rural View","A","Annual","2012","2011-12",362,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021344","Eimeo - Rural View","A","Annual","2013","2012-13",347,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021344","Eimeo - Rural View","A","Annual","2014","2013-14",203,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021344","Eimeo - Rural View","A","Annual","2015","2014-15",212,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021345","Eungella Hinterland","A","Annual","2007","2006-07",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021345","Eungella Hinterland","A","Annual","2008","2007-08",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021345","Eungella Hinterland","A","Annual","2009","2008-09",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021345","Eungella Hinterland","A","Annual","2010","2009-10",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021345","Eungella Hinterland","A","Annual","2011","2010-11",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021345","Eungella Hinterland","A","Annual","2012","2011-12",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021345","Eungella Hinterland","A","Annual","2013","2012-13",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021345","Eungella Hinterland","A","Annual","2014","2013-14",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021345","Eungella Hinterland","A","Annual","2015","2014-15",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021346","Mackay","A","Annual","2007","2006-07",97,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021346","Mackay","A","Annual","2008","2007-08",82,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021346","Mackay","A","Annual","2009","2008-09",95,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021346","Mackay","A","Annual","2010","2009-10",-14,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021346","Mackay","A","Annual","2011","2010-11",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021346","Mackay","A","Annual","2012","2011-12",48,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021346","Mackay","A","Annual","2013","2012-13",-13,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021346","Mackay","A","Annual","2014","2013-14",-29,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021346","Mackay","A","Annual","2015","2014-15",-76,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021347","Mackay Harbour","A","Annual","2007","2006-07",-21,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021347","Mackay Harbour","A","Annual","2008","2007-08",6,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021347","Mackay Harbour","A","Annual","2009","2008-09",-5,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021347","Mackay Harbour","A","Annual","2010","2009-10",-8,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021347","Mackay Harbour","A","Annual","2011","2010-11",-12,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021347","Mackay Harbour","A","Annual","2012","2011-12",-14,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021347","Mackay Harbour","A","Annual","2013","2012-13",3,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021347","Mackay Harbour","A","Annual","2014","2013-14",13,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021347","Mackay Harbour","A","Annual","2015","2014-15",-4,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021348","Mount Pleasant - Glenella","A","Annual","2007","2006-07",8,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021348","Mount Pleasant - Glenella","A","Annual","2008","2007-08",34,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021348","Mount Pleasant - Glenella","A","Annual","2009","2008-09",-7,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021348","Mount Pleasant - Glenella","A","Annual","2010","2009-10",-12,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021348","Mount Pleasant - Glenella","A","Annual","2011","2010-11",-3,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021348","Mount Pleasant - Glenella","A","Annual","2012","2011-12",5,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021348","Mount Pleasant - Glenella","A","Annual","2013","2012-13",-41,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021348","Mount Pleasant - Glenella","A","Annual","2014","2013-14",-186,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021348","Mount Pleasant - Glenella","A","Annual","2015","2014-15",-184,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021349","North Mackay","A","Annual","2007","2006-07",18,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021349","North Mackay","A","Annual","2008","2007-08",30,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021349","North Mackay","A","Annual","2009","2008-09",24,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021349","North Mackay","A","Annual","2010","2009-10",-30,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021349","North Mackay","A","Annual","2011","2010-11",2,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021349","North Mackay","A","Annual","2012","2011-12",51,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021349","North Mackay","A","Annual","2013","2012-13",-78,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021349","North Mackay","A","Annual","2014","2013-14",-61,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021349","North Mackay","A","Annual","2015","2014-15",-152,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021350","Ooralea - Bakers Creek","A","Annual","2007","2006-07",114,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021350","Ooralea - Bakers Creek","A","Annual","2008","2007-08",163,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021350","Ooralea - Bakers Creek","A","Annual","2009","2008-09",186,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021350","Ooralea - Bakers Creek","A","Annual","2010","2009-10",101,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021350","Ooralea - Bakers Creek","A","Annual","2011","2010-11",172,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021350","Ooralea - Bakers Creek","A","Annual","2012","2011-12",163,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021350","Ooralea - Bakers Creek","A","Annual","2013","2012-13",150,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021350","Ooralea - Bakers Creek","A","Annual","2014","2013-14",56,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021350","Ooralea - Bakers Creek","A","Annual","2015","2014-15",65,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021351","Pioneer Valley","A","Annual","2007","2006-07",149,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021351","Pioneer Valley","A","Annual","2008","2007-08",334,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021351","Pioneer Valley","A","Annual","2009","2008-09",255,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021351","Pioneer Valley","A","Annual","2010","2009-10",139,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021351","Pioneer Valley","A","Annual","2011","2010-11",144,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021351","Pioneer Valley","A","Annual","2012","2011-12",194,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021351","Pioneer Valley","A","Annual","2013","2012-13",288,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021351","Pioneer Valley","A","Annual","2014","2013-14",90,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021351","Pioneer Valley","A","Annual","2015","2014-15",112,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021352","Sarina","A","Annual","2007","2006-07",-33,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021352","Sarina","A","Annual","2008","2007-08",98,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021352","Sarina","A","Annual","2009","2008-09",-81,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021352","Sarina","A","Annual","2010","2009-10",24,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021352","Sarina","A","Annual","2011","2010-11",-20,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021352","Sarina","A","Annual","2012","2011-12",90,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021352","Sarina","A","Annual","2013","2012-13",-45,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021352","Sarina","A","Annual","2014","2013-14",-84,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021352","Sarina","A","Annual","2015","2014-15",-260,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021353","Seaforth - Calen","A","Annual","2007","2006-07",73,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021353","Seaforth - Calen","A","Annual","2008","2007-08",105,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021353","Seaforth - Calen","A","Annual","2009","2008-09",-31,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021353","Seaforth - Calen","A","Annual","2010","2009-10",-61,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021353","Seaforth - Calen","A","Annual","2011","2010-11",-108,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021353","Seaforth - Calen","A","Annual","2012","2011-12",-1,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021353","Seaforth - Calen","A","Annual","2013","2012-13",-35,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021353","Seaforth - Calen","A","Annual","2014","2013-14",-120,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021353","Seaforth - Calen","A","Annual","2015","2014-15",-116,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021354","Shoal Point - Bucasia","A","Annual","2007","2006-07",42,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021354","Shoal Point - Bucasia","A","Annual","2008","2007-08",-34,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","312021354","Shoal Point - Bucasia","A","Annual","2009","2008-09",117,,
