name,numChange,perChange,area,year,pop
Point Clare - Koolewong,62,1,6.8,2010,6442
Point Clare - Koolewong,62,1,6.8,2011,6513
Point Clare - Koolewong,62,1,6.8,2012,6485
Point Clare - Koolewong,62,1,6.8,2013,6465
Point Clare - Koolewong,62,1,6.8,2014,6438
Point Clare - Koolewong,62,1,6.8,2016,6389
Point Clare - Koolewong,62,1,6.8,2017,6418
Point Clare - Koolewong,62,1,6.8,2018,6442
Point Clare - Koolewong,62,1,6.8,2020,6585
Point Clare - Koolewong,62,1,6.8,2021,6575
Saratoga - Davistown,336,4.9,4.8,2001,6528
Saratoga - Davistown,336,4.9,4.8,2002,6572
Saratoga - Davistown,336,4.9,4.8,2004,6491
Saratoga - Davistown,336,4.9,4.8,2005,6494
Saratoga - Davistown,336,4.9,4.8,2006,6512
Saratoga - Davistown,336,4.9,4.8,2008,6695
Saratoga - Davistown,336,4.9,4.8,2009,6766
Saratoga - Davistown,336,4.9,4.8,2010,6836
Saratoga - Davistown,336,4.9,4.8,2011,6843
Saratoga - Davistown,336,4.9,4.8,2012,6899
Saratoga - Davistown,336,4.9,4.8,2013,6975
Saratoga - Davistown,336,4.9,4.8,2015,7129
Saratoga - Davistown,336,4.9,4.8,2016,7195
Saratoga - Davistown,336,4.9,4.8,2018,7234
Saratoga - Davistown,336,4.9,4.8,2019,7236
Saratoga - Davistown,336,4.9,4.8,2020,7214
Saratoga - Davistown,336,4.9,4.8,2021,7179
Terrigal - North Avoca,1666,12.6,10.5,2002,11914
Terrigal - North Avoca,1666,12.6,10.5,2004,11968
Terrigal - North Avoca,1666,12.6,10.5,2005,11976
Terrigal - North Avoca,1666,12.6,10.5,2007,12429
Terrigal - North Avoca,1666,12.6,10.5,2008,12748
Terrigal - North Avoca,1666,12.6,10.5,2009,12989
Terrigal - North Avoca,1666,12.6,10.5,2011,13224
Terrigal - North Avoca,1666,12.6,10.5,2012,13328
Terrigal - North Avoca,1666,12.6,10.5,2013,13445
Terrigal - North Avoca,1666,12.6,10.5,2014,13549
Terrigal - North Avoca,1666,12.6,10.5,2015,13765
Terrigal - North Avoca,1666,12.6,10.5,2016,13939
Terrigal - North Avoca,1666,12.6,10.5,2017,14111
Terrigal - North Avoca,1666,12.6,10.5,2018,14297
Umina - Booker Bay - Patonga,1543,6.6,25.2,2001,22465
Umina - Booker Bay - Patonga,1543,6.6,25.2,2003,22299
Umina - Booker Bay - Patonga,1543,6.6,25.2,2005,22264
Umina - Booker Bay - Patonga,1543,6.6,25.2,2006,22318
Umina - Booker Bay - Patonga,1543,6.6,25.2,2008,22779
Umina - Booker Bay - Patonga,1543,6.6,25.2,2009,22914
Umina - Booker Bay - Patonga,1543,6.6,25.2,2010,23179
Umina - Booker Bay - Patonga,1543,6.6,25.2,2014,23722
Umina - Booker Bay - Patonga,1543,6.6,25.2,2015,23958
Umina - Booker Bay - Patonga,1543,6.6,25.2,2016,24235
Umina - Booker Bay - Patonga,1543,6.6,25.2,2018,24533
Umina - Booker Bay - Patonga,1543,6.6,25.2,2019,24639
Umina - Booker Bay - Patonga,1543,6.6,25.2,2020,24823
Umina - Booker Bay - Patonga,1543,6.6,25.2,2021,24853
Wamberal - Forresters Beach,1180,12.4,13.7,2010,9296
Wamberal - Forresters Beach,1180,12.4,13.7,2011,9511
Wamberal - Forresters Beach,1180,12.4,13.7,2012,9623
Wamberal - Forresters Beach,1180,12.4,13.7,2014,9786
Wamberal - Forresters Beach,1180,12.4,13.7,2015,9861
Woy Woy - Blackwall,733,5.4,17.4,2005,13155
Woy Woy - Blackwall,733,5.4,17.4,2007,13271
Woy Woy - Blackwall,733,5.4,17.4,2008,13365
Woy Woy - Blackwall,733,5.4,17.4,2009,13529
Woy Woy - Blackwall,733,5.4,17.4,2010,13622
Woy Woy - Blackwall,733,5.4,17.4,2011,13669
Woy Woy - Blackwall,733,5.4,17.4,2013,13843
Woy Woy - Blackwall,733,5.4,17.4,2014,13943
Woy Woy - Blackwall,733,5.4,17.4,2016,14216
Woy Woy - Blackwall,733,5.4,17.4,2017,14359
Woy Woy - Blackwall,733,5.4,17.4,2018,14417
Woy Woy - Blackwall,733,5.4,17.4,2019,14448
Woy Woy - Blackwall,733,5.4,17.4,2020,14432
Wyoming,-73,-0.6,8.4,2001,11741
Wyoming,-73,-0.6,8.4,2002,11612
Wyoming,-73,-0.6,8.4,2004,11464
Wyoming,-73,-0.6,8.4,2005,11411
Wyoming,-73,-0.6,8.4,2006,11332
Wyoming,-73,-0.6,8.4,2007,11293
Wyoming,-73,-0.6,8.4,2009,11477
Wyoming,-73,-0.6,8.4,2010,11578
Wyoming,-73,-0.6,8.4,2012,11577
Wyoming,-73,-0.6,8.4,2013,11629
Wyoming,-73,-0.6,8.4,2014,11677
Wyoming,-73,-0.6,8.4,2015,11722
Wyoming,-73,-0.6,8.4,2016,11773
Wyoming,-73,-0.6,8.4,2019,11657
Wyoming,-73,-0.6,8.4,2020,11573
Wyoming,-73,-0.6,8.4,2021,11457
Bateau Bay - Killarney Vale,961,4.4,10.9,2001,21439
Bateau Bay - Killarney Vale,961,4.4,10.9,2002,21461
Bateau Bay - Killarney Vale,961,4.4,10.9,2003,21431
Bateau Bay - Killarney Vale,961,4.4,10.9,2004,21473
Bateau Bay - Killarney Vale,961,4.4,10.9,2005,21488
Bateau Bay - Killarney Vale,961,4.4,10.9,2006,21468
Bateau Bay - Killarney Vale,961,4.4,10.9,2007,21423
Bateau Bay - Killarney Vale,961,4.4,10.9,2008,21717
Bateau Bay - Killarney Vale,961,4.4,10.9,2009,21897
Bateau Bay - Killarney Vale,961,4.4,10.9,2013,22175
Bateau Bay - Killarney Vale,961,4.4,10.9,2015,22365
Bateau Bay - Killarney Vale,961,4.4,10.9,2016,22478
Bateau Bay - Killarney Vale,961,4.4,10.9,2017,22637
Bateau Bay - Killarney Vale,961,4.4,10.9,2019,22842
Bateau Bay - Killarney Vale,961,4.4,10.9,2021,22986
Blue Haven - San Remo,302,2.7,21,2002,9356
Blue Haven - San Remo,302,2.7,21,2003,9631
Blue Haven - San Remo,302,2.7,21,2012,11121
Blue Haven - San Remo,302,2.7,21,2013,11155
Blue Haven - San Remo,302,2.7,21,2014,11186
Blue Haven - San Remo,302,2.7,21,2015,11237
Blue Haven - San Remo,302,2.7,21,2017,11377
Blue Haven - San Remo,302,2.7,21,2018,11439
Blue Haven - San Remo,302,2.7,21,2019,11454
Blue Haven - San Remo,302,2.7,21,2020,11381
Blue Haven - San Remo,302,2.7,21,2021,11389
Budgewoi - Buff Point - Halekulani,572,6.2,9.3,2002,8993
Budgewoi - Buff Point - Halekulani,572,6.2,9.3,2003,8938
Budgewoi - Buff Point - Halekulani,572,6.2,9.3,2004,8895
Budgewoi - Buff Point - Halekulani,572,6.2,9.3,2005,8893
Budgewoi - Buff Point - Halekulani,572,6.2,9.3,2006,8879
Budgewoi - Buff Point - Halekulani,572,6.2,9.3,2007,8845
Budgewoi - Buff Point - Halekulani,572,6.2,9.3,2010,9173
Budgewoi - Buff Point - Halekulani,572,6.2,9.3,2011,9216
Budgewoi - Buff Point - Halekulani,572,6.2,9.3,2012,9269
Budgewoi - Buff Point - Halekulani,572,6.2,9.3,2013,9347
Budgewoi - Buff Point - Halekulani,572,6.2,9.3,2014,9419
Budgewoi - Buff Point - Halekulani,572,6.2,9.3,2015,9495
Budgewoi - Buff Point - Halekulani,572,6.2,9.3,2017,9647
Budgewoi - Buff Point - Halekulani,572,6.2,9.3,2019,9692
Budgewoi - Buff Point - Halekulani,572,6.2,9.3,2020,9729
Budgewoi - Buff Point - Halekulani,572,6.2,9.3,2021,9788
Chittaway Bay - Tumbi Umbi,324,2.1,24.5,2001,15143
Chittaway Bay - Tumbi Umbi,324,2.1,24.5,2002,15243
Chittaway Bay - Tumbi Umbi,324,2.1,24.5,2003,15128
Chittaway Bay - Tumbi Umbi,324,2.1,24.5,2007,15193
Chittaway Bay - Tumbi Umbi,324,2.1,24.5,2010,15758
Chittaway Bay - Tumbi Umbi,324,2.1,24.5,2011,15748
Chittaway Bay - Tumbi Umbi,324,2.1,24.5,2012,15746
Chittaway Bay - Tumbi Umbi,324,2.1,24.5,2013,15754
Chittaway Bay - Tumbi Umbi,324,2.1,24.5,2014,15748
Chittaway Bay - Tumbi Umbi,324,2.1,24.5,2015,15739
Chittaway Bay - Tumbi Umbi,324,2.1,24.5,2016,15744
Chittaway Bay - Tumbi Umbi,324,2.1,24.5,2019,15937
Chittaway Bay - Tumbi Umbi,324,2.1,24.5,2020,15976
Gorokan - Kanwal - Charmhaven,1290,6.1,11.2,2010,21212
Gorokan - Kanwal - Charmhaven,1290,6.1,11.2,2011,21295
Gorokan - Kanwal - Charmhaven,1290,6.1,11.2,2013,21892
Gorokan - Kanwal - Charmhaven,1290,6.1,11.2,2015,22314
Gorokan - Kanwal - Charmhaven,1290,6.1,11.2,2016,22584
Gorokan - Kanwal - Charmhaven,1290,6.1,11.2,2017,22681
Gorokan - Kanwal - Charmhaven,1290,6.1,11.2,2018,22768
Gorokan - Kanwal - Charmhaven,1290,6.1,11.2,2019,22839
Gorokan - Kanwal - Charmhaven,1290,6.1,11.2,2021,22585
Jilliby - Yarramalong,290,9.2,346.8,2005,2935
Jilliby - Yarramalong,290,9.2,346.8,2006,2918
Jilliby - Yarramalong,290,9.2,346.8,2007,2926
Jilliby - Yarramalong,290,9.2,346.8,2010,3119
Jilliby - Yarramalong,290,9.2,346.8,2011,3138
Jilliby - Yarramalong,290,9.2,346.8,2013,3269
Jilliby - Yarramalong,290,9.2,346.8,2014,3321
Jilliby - Yarramalong,290,9.2,346.8,2015,3369
Jilliby - Yarramalong,290,9.2,346.8,2016,3423
Jilliby - Yarramalong,290,9.2,346.8,2017,3439
Jilliby - Yarramalong,290,9.2,346.8,2018,3463
Jilliby - Yarramalong,290,9.2,346.8,2019,3476
Jilliby - Yarramalong,290,9.2,346.8,2021,3428
Lake Munmorah - Mannering Park,607,5.8,35.5,2003,9326
Lake Munmorah - Mannering Park,607,5.8,35.5,2004,9453
Lake Munmorah - Mannering Park,607,5.8,35.5,2005,9584
Lake Munmorah - Mannering Park,607,5.8,35.5,2006,9746
Lake Munmorah - Mannering Park,607,5.8,35.5,2007,9876
Ourimbah - Fountaindale,-18,-0.4,114.1,2001,4617
Ourimbah - Fountaindale,-18,-0.4,114.1,2002,4686
Ourimbah - Fountaindale,-18,-0.4,114.1,2003,4755
Ourimbah - Fountaindale,-18,-0.4,114.1,2004,4771
Ourimbah - Fountaindale,-18,-0.4,114.1,2005,4771
Ourimbah - Fountaindale,-18,-0.4,114.1,2006,4776
Ourimbah - Fountaindale,-18,-0.4,114.1,2007,4845
Ourimbah - Fountaindale,-18,-0.4,114.1,2008,4931
Ourimbah - Fountaindale,-18,-0.4,114.1,2009,4948
Ourimbah - Fountaindale,-18,-0.4,114.1,2011,4959
Ourimbah - Fountaindale,-18,-0.4,114.1,2012,4972
Ourimbah - Fountaindale,-18,-0.4,114.1,2013,4985
Ourimbah - Fountaindale,-18,-0.4,114.1,2014,4998
Ourimbah - Fountaindale,-18,-0.4,114.1,2021,4941
Summerland Point - Gwandalan,991,17.9,9.2,2002,4854
Summerland Point - Gwandalan,991,17.9,9.2,2003,4997
Summerland Point - Gwandalan,991,17.9,9.2,2006,5183
Summerland Point - Gwandalan,991,17.9,9.2,2008,5423
Summerland Point - Gwandalan,991,17.9,9.2,2009,5453
Summerland Point - Gwandalan,991,17.9,9.2,2011,5527
Summerland Point - Gwandalan,991,17.9,9.2,2012,5598
Summerland Point - Gwandalan,991,17.9,9.2,2013,5671
Summerland Point - Gwandalan,991,17.9,9.2,2014,5741
Summerland Point - Gwandalan,991,17.9,9.2,2015,5818
Summerland Point - Gwandalan,991,17.9,9.2,2016,5897
Summerland Point - Gwandalan,991,17.9,9.2,2018,6171
Summerland Point - Gwandalan,991,17.9,9.2,2019,6283
Summerland Point - Gwandalan,991,17.9,9.2,2020,6391
Summerland Point - Gwandalan,991,17.9,9.2,2021,6518
The Entrance,1510,10.5,13.9,2001,11941
The Entrance,1510,10.5,13.9,2002,11893
The Entrance,1510,10.5,13.9,2003,11846
The Entrance,1510,10.5,13.9,2004,11742
The Entrance,1510,10.5,13.9,2005,11761
The Entrance,1510,10.5,13.9,2006,11783
The Entrance,1510,10.5,13.9,2007,12494
The Entrance,1510,10.5,13.9,2008,13219
The Entrance,1510,10.5,13.9,2009,13584
The Entrance,1510,10.5,13.9,2011,14424
The Entrance,1510,10.5,13.9,2013,14748
The Entrance,1510,10.5,13.9,2014,14931
The Entrance,1510,10.5,13.9,2015,15182
The Entrance,1510,10.5,13.9,2016,15383
The Entrance,1510,10.5,13.9,2017,15599
The Entrance,1510,10.5,13.9,2018,15756
The Entrance,1510,10.5,13.9,2020,15967
The Entrance,1510,10.5,13.9,2021,15934
Toukley - Norah Head,668,7.2,10.5,2001,8986
Toukley - Norah Head,668,7.2,10.5,2002,8987
Toukley - Norah Head,668,7.2,10.5,2003,8982
Toukley - Norah Head,668,7.2,10.5,2004,8992
Toukley - Norah Head,668,7.2,10.5,2007,8988
Toukley - Norah Head,668,7.2,10.5,2008,9112
Toukley - Norah Head,668,7.2,10.5,2009,9186
Toukley - Norah Head,668,7.2,10.5,2010,9277
Toukley - Norah Head,668,7.2,10.5,2012,9428
Toukley - Norah Head,668,7.2,10.5,2013,9559
Toukley - Norah Head,668,7.2,10.5,2014,9715
Toukley - Norah Head,668,7.2,10.5,2015,9853
Toukley - Norah Head,668,7.2,10.5,2021,9968
Tuggerah - Kangy Angy,-58,-1.1,27.8,2001,4374
Tuggerah - Kangy Angy,-58,-1.1,27.8,2003,4643
Tuggerah - Kangy Angy,-58,-1.1,27.8,2004,4712
Tuggerah - Kangy Angy,-58,-1.1,27.8,2005,4771
Tuggerah - Kangy Angy,-58,-1.1,27.8,2006,4827
Tuggerah - Kangy Angy,-58,-1.1,27.8,2007,4937
Tuggerah - Kangy Angy,-58,-1.1,27.8,2010,5133
Tuggerah - Kangy Angy,-58,-1.1,27.8,2011,5318
Tuggerah - Kangy Angy,-58,-1.1,27.8,2012,5344
Tuggerah - Kangy Angy,-58,-1.1,27.8,2013,5361
Tuggerah - Kangy Angy,-58,-1.1,27.8,2014,5387
Tuggerah - Kangy Angy,-58,-1.1,27.8,2016,5442
Tuggerah - Kangy Angy,-58,-1.1,27.8,2017,5425
Tuggerah - Kangy Angy,-58,-1.1,27.8,2018,5397
Tuggerah - Kangy Angy,-58,-1.1,27.8,2020,5328
Warnervale - Wadalba,7424,58.1,42.9,2001,4524
Warnervale - Wadalba,7424,58.1,42.9,2002,5741
Warnervale - Wadalba,7424,58.1,42.9,2003,7218
Warnervale - Wadalba,7424,58.1,42.9,2004,7915
Warnervale - Wadalba,7424,58.1,42.9,2005,8691
Warnervale - Wadalba,7424,58.1,42.9,2006,9432
Warnervale - Wadalba,7424,58.1,42.9,2009,11611
Warnervale - Wadalba,7424,58.1,42.9,2010,12198
Warnervale - Wadalba,7424,58.1,42.9,2011,12786
Warnervale - Wadalba,7424,58.1,42.9,2012,13294
Warnervale - Wadalba,7424,58.1,42.9,2013,13777
Warnervale - Wadalba,7424,58.1,42.9,2014,14389
Warnervale - Wadalba,7424,58.1,42.9,2016,15637
Warnervale - Wadalba,7424,58.1,42.9,2018,17551
Warnervale - Wadalba,7424,58.1,42.9,2019,18381
Warnervale - Wadalba,7424,58.1,42.9,2020,19234
Wyong,777,9.2,15,2001,7515
Wyong,777,9.2,15,2002,7577
Wyong,777,9.2,15,2003,7598
Wyong,777,9.2,15,2004,7581
Wyong,777,9.2,15,2005,7632
Wyong,777,9.2,15,2006,7691
Wyong,777,9.2,15,2007,7786
Wyong,777,9.2,15,2009,8121
Wyong,777,9.2,15,2010,8234
Wyong,777,9.2,15,2011,8416
Wyong,777,9.2,15,2012,8516
Wyong,777,9.2,15,2013,8646
Wyong,777,9.2,15,2014,8769
Wyong,777,9.2,15,2015,8886
Wyong,777,9.2,15,2019,9182
Wyong,777,9.2,15,2020,9162
Wyong,777,9.2,15,2021,9193
Bathurst - East,2534,25.8,94,2001,7368
Bathurst - East,2534,25.8,94,2002,7646
Bathurst - East,2534,25.8,94,2003,7911
Bathurst - East,2534,25.8,94,2005,8263
Bathurst - East,2534,25.8,94,2006,8449
Bathurst - East,2534,25.8,94,2007,8725
Bathurst - East,2534,25.8,94,2008,8986
Bathurst - East,2534,25.8,94,2009,9225
Bathurst - East,2534,25.8,94,2010,9598
Bathurst - East,2534,25.8,94,2016,11424
Bathurst - East,2534,25.8,94,2017,11646
Bathurst - East,2534,25.8,94,2018,11817
Bathurst - East,2534,25.8,94,2019,11994
Bathurst - East,2534,25.8,94,2020,12144
Bathurst - East,2534,25.8,94,2021,12354
Bathurst Surrounds,89,1.3,3798.3,2002,6141
Bathurst Surrounds,89,1.3,3798.3,2003,6188
Bathurst Surrounds,89,1.3,3798.3,2005,6293
Bathurst Surrounds,89,1.3,3798.3,2007,6448
Bathurst Surrounds,89,1.3,3798.3,2008,6542
Bathurst Surrounds,89,1.3,3798.3,2009,6692
Bathurst Surrounds,89,1.3,3798.3,2010,6784
Bathurst Surrounds,89,1.3,3798.3,2011,6811
Bathurst Surrounds,89,1.3,3798.3,2013,6883
Bathurst Surrounds,89,1.3,3798.3,2014,6923
Bathurst Surrounds,89,1.3,3798.3,2015,6963
Bathurst Surrounds,89,1.3,3798.3,2017,6987
Bathurst Surrounds,89,1.3,3798.3,2018,6966
Bathurst Surrounds,89,1.3,3798.3,2019,6954
Bathurst Surrounds,89,1.3,3798.3,2020,6934
Oberon,216,4.7,2972.4,2003,4646
Oberon,216,4.7,2972.4,2005,4597
Oberon,216,4.7,2972.4,2006,4562
Oberon,216,4.7,2972.4,2007,4553
Oberon,216,4.7,2972.4,2008,4544
Oberon,216,4.7,2972.4,2009,4572
Oberon,216,4.7,2972.4,2010,4599
Oberon,216,4.7,2972.4,2011,4611
Oberon,216,4.7,2972.4,2012,4624
Oberon,216,4.7,2972.4,2013,4643
Oberon,216,4.7,2972.4,2014,4665
Oberon,216,4.7,2972.4,2015,4681
Oberon,216,4.7,2972.4,2017,4744
Oberon,216,4.7,2972.4,2018,4768
Oberon,216,4.7,2972.4,2019,4793
Oberon,216,4.7,2972.4,2020,4815
Oberon,216,4.7,2972.4,2021,4827
Bathurst - South,-163,-1.5,37.5,2001,11181
Bathurst - West,1365,10.5,82,2001,11499
Bathurst - West,1365,10.5,82,2002,11633
Bathurst - West,1365,10.5,82,2003,11739
Bathurst - West,1365,10.5,82,2005,11916
Bathurst - West,1365,10.5,82,2009,12796
Bathurst - West,1365,10.5,82,2010,12834
Bathurst - West,1365,10.5,82,2011,12968
Bathurst - West,1365,10.5,82,2013,13148
Bathurst - West,1365,10.5,82,2014,13246
Bathurst - West,1365,10.5,82,2015,13339
Bathurst - West,1365,10.5,82,2016,13453
Bathurst - West,1365,10.5,82,2017,13614
Bathurst - West,1365,10.5,82,2019,13987
Bathurst - West,1365,10.5,82,2020,14135
Bathurst - West,1365,10.5,82,2021,14333
Condobolin,-707,-9.9,15858.9,2002,7886
Condobolin,-707,-9.9,15858.9,2003,7731
Condobolin,-707,-9.9,15858.9,2004,7577
Condobolin,-707,-9.9,15858.9,2005,7424
Condobolin,-707,-9.9,15858.9,2007,7171
Condobolin,-707,-9.9,15858.9,2008,7161
Condobolin,-707,-9.9,15858.9,2009,7139
Condobolin,-707,-9.9,15858.9,2010,7119
Condobolin,-707,-9.9,15858.9,2011,7138
Condobolin,-707,-9.9,15858.9,2014,6976
Condobolin,-707,-9.9,15858.9,2015,6898
Condobolin,-707,-9.9,15858.9,2017,6725
Condobolin,-707,-9.9,15858.9,2018,6647
Condobolin,-707,-9.9,15858.9,2019,6568
Condobolin,-707,-9.9,15858.9,2021,6431
Cowra,117,1.3,242.2,2001,9928
Cowra,117,1.3,242.2,2002,9859
Cowra,117,1.3,242.2,2003,9766
Cowra,117,1.3,242.2,2004,9697
Cowra,117,1.3,242.2,2005,9618
Cowra,117,1.3,242.2,2007,9436
Cowra,117,1.3,242.2,2009,9286
Cowra,117,1.3,242.2,2010,9251
Cowra,117,1.3,242.2,2012,9222
Cowra,117,1.3,242.2,2013,9246
Cowra,117,1.3,242.2,2014,9264
Cowra,117,1.3,242.2,2015,9281
Cowra,117,1.3,242.2,2017,9314
Cowra,117,1.3,242.2,2018,9316
Cowra,117,1.3,242.2,2019,9311
Cowra,117,1.3,242.2,2020,9314
Cowra,117,1.3,242.2,2021,9318
Cowra Surrounds,176,3.2,3037.2,2003,5324
Cowra Surrounds,176,3.2,3037.2,2005,5373
Cowra Surrounds,176,3.2,3037.2,2007,5416
Cowra Surrounds,176,3.2,3037.2,2008,5435
Cowra Surrounds,176,3.2,3037.2,2009,5455
Cowra Surrounds,176,3.2,3037.2,2010,5492
Cowra Surrounds,176,3.2,3037.2,2011,5518
Cowra Surrounds,176,3.2,3037.2,2012,5517
Cowra Surrounds,176,3.2,3037.2,2013,5527
Cowra Surrounds,176,3.2,3037.2,2014,5525
Cowra Surrounds,176,3.2,3037.2,2016,5519
Cowra Surrounds,176,3.2,3037.2,2017,5543
Cowra Surrounds,176,3.2,3037.2,2019,5612
Cowra Surrounds,176,3.2,3037.2,2020,5651
Cowra Surrounds,176,3.2,3037.2,2021,5694
Grenfell,-165,-4.4,3294.1,2001,3815
Grenfell,-165,-4.4,3294.1,2002,3789
Grenfell,-165,-4.4,3294.1,2003,3753
Grenfell,-165,-4.4,3294.1,2004,3741
Grenfell,-165,-4.4,3294.1,2005,3739
Grenfell,-165,-4.4,3294.1,2006,3716
Grenfell,-165,-4.4,3294.1,2009,3682
Grenfell,-165,-4.4,3294.1,2012,3724
Grenfell,-165,-4.4,3294.1,2014,3693
Grenfell,-165,-4.4,3294.1,2015,3676
Grenfell,-165,-4.4,3294.1,2016,3665
Grenfell,-165,-4.4,3294.1,2017,3654
Grenfell,-165,-4.4,3294.1,2018,3637
Grenfell,-165,-4.4,3294.1,2019,3614
Grenfell,-165,-4.4,3294.1,2020,3596
Grenfell,-165,-4.4,3294.1,2021,3575
Parkes (NSW),-333,-2.9,234.8,2011,11318
Parkes (NSW),-333,-2.9,234.8,2013,11297
Parkes (NSW),-333,-2.9,234.8,2014,11288
Parkes (NSW),-333,-2.9,234.8,2015,11264
Parkes (NSW),-333,-2.9,234.8,2016,11251
Parkes (NSW),-333,-2.9,234.8,2017,11222
Parkes (NSW),-333,-2.9,234.8,2018,11181
Parkes (NSW),-333,-2.9,234.8,2019,11152
Parkes Surrounds,-212,-6.1,5418.2,2001,3789
Parkes Surrounds,-212,-6.1,5418.2,2002,3745
Parkes Surrounds,-212,-6.1,5418.2,2005,3545
Parkes Surrounds,-212,-6.1,5418.2,2006,3489
Parkes Surrounds,-212,-6.1,5418.2,2007,3477
Parkes Surrounds,-212,-6.1,5418.2,2008,3464
Parkes Surrounds,-212,-6.1,5418.2,2009,3463
Parkes Surrounds,-212,-6.1,5418.2,2010,3489
Parkes Surrounds,-212,-6.1,5418.2,2011,3495
Parkes Surrounds,-212,-6.1,5418.2,2012,3481
Parkes Surrounds,-212,-6.1,5418.2,2013,3459
Parkes Surrounds,-212,-6.1,5418.2,2014,3444
Parkes Surrounds,-212,-6.1,5418.2,2015,3434
Parkes Surrounds,-212,-6.1,5418.2,2017,3423
Parkes Surrounds,-212,-6.1,5418.2,2018,3414
Parkes Surrounds,-212,-6.1,5418.2,2019,3388
Parkes Surrounds,-212,-6.1,5418.2,2020,3344
Parkes Surrounds,-212,-6.1,5418.2,2021,3283
West Wyalong,-489,-8.1,8317.5,2001,6584
West Wyalong,-489,-8.1,8317.5,2002,6513
West Wyalong,-489,-8.1,8317.5,2003,6422
West Wyalong,-489,-8.1,8317.5,2004,6311
West Wyalong,-489,-8.1,8317.5,2005,6213
West Wyalong,-489,-8.1,8317.5,2006,6197
West Wyalong,-489,-8.1,8317.5,2007,6159
West Wyalong,-489,-8.1,8317.5,2015,5999
West Wyalong,-489,-8.1,8317.5,2016,5997
West Wyalong,-489,-8.1,8317.5,2018,5816
West Wyalong,-489,-8.1,8317.5,2019,5721
West Wyalong,-489,-8.1,8317.5,2020,5612
West Wyalong,-489,-8.1,8317.5,2021,5515
Lithgow,-275,-2.2,120,2001,12829
Lithgow,-275,-2.2,120,2002,12735
Lithgow,-275,-2.2,120,2003,12663
Lithgow,-275,-2.2,120,2004,12597
Lithgow,-275,-2.2,120,2005,12491
Lithgow,-275,-2.2,120,2006,12386
Lithgow,-275,-2.2,120,2007,12362
Lithgow,-275,-2.2,120,2008,12377
Lithgow,-275,-2.2,120,2009,12514
Lithgow,-275,-2.2,120,2010,12595
Lithgow,-275,-2.2,120,2011,12686
Lithgow,-275,-2.2,120,2012,12796
Lithgow,-275,-2.2,120,2013,12867
Lithgow,-275,-2.2,120,2014,12976
Lithgow,-275,-2.2,120,2017,12955
Lithgow,-275,-2.2,120,2018,12843
Lithgow,-275,-2.2,120,2019,12721
Lithgow,-275,-2.2,120,2020,12581
Lithgow,-275,-2.2,120,2021,12411
Lithgow Surrounds,278,3.4,2514.1,2001,7567
Lithgow Surrounds,278,3.4,2514.1,2002,7614
Lithgow Surrounds,278,3.4,2514.1,2003,7668
Lithgow Surrounds,278,3.4,2514.1,2004,7711
Lithgow Surrounds,278,3.4,2514.1,2005,7712
Lithgow Surrounds,278,3.4,2514.1,2006,7773
Lithgow Surrounds,278,3.4,2514.1,2010,8117
Lithgow Surrounds,278,3.4,2514.1,2011,8157
Lithgow Surrounds,278,3.4,2514.1,2012,8196
Lithgow Surrounds,278,3.4,2514.1,2013,8242
Lithgow Surrounds,278,3.4,2514.1,2014,8298
Lithgow Surrounds,278,3.4,2514.1,2015,8359
Lithgow Surrounds,278,3.4,2514.1,2016,8435
Lithgow Surrounds,278,3.4,2514.1,2017,8446
Lithgow Surrounds,278,3.4,2514.1,2018,8472
Lithgow Surrounds,278,3.4,2514.1,2020,8438
Lithgow Surrounds,278,3.4,2514.1,2021,8435
Mudgee,1745,16.1,65.9,2001,9877
Mudgee,1745,16.1,65.9,2002,9844
Mudgee,1745,16.1,65.9,2004,9743
Mudgee,1745,16.1,65.9,2007,9982
Mudgee,1745,16.1,65.9,2013,11372
Mudgee,1745,16.1,65.9,2014,11638
Mudgee,1745,16.1,65.9,2018,12378
Mudgee,1745,16.1,65.9,2019,12485
Mudgee,1745,16.1,65.9,2020,12593
Mudgee,1745,16.1,65.9,2021,12577
Mudgee Surrounds - East,-62,-1.8,2852.1,2001,3638
Mudgee Surrounds - East,-62,-1.8,2852.1,2002,3621
Mudgee Surrounds - East,-62,-1.8,2852.1,2003,3572
Mudgee Surrounds - East,-62,-1.8,2852.1,2004,3557
Mudgee Surrounds - East,-62,-1.8,2852.1,2005,3552
Mudgee Surrounds - East,-62,-1.8,2852.1,2006,3541
Mudgee Surrounds - East,-62,-1.8,2852.1,2007,3493
Mudgee Surrounds - East,-62,-1.8,2852.1,2008,3471
Mudgee Surrounds - East,-62,-1.8,2852.1,2009,3445
Mudgee Surrounds - East,-62,-1.8,2852.1,2010,3442
Mudgee Surrounds - East,-62,-1.8,2852.1,2011,3455
Mudgee Surrounds - East,-62,-1.8,2852.1,2012,3468
Mudgee Surrounds - East,-62,-1.8,2852.1,2013,3494
Mudgee Surrounds - East,-62,-1.8,2852.1,2014,3499
Mudgee Surrounds - East,-62,-1.8,2852.1,2016,3497
Mudgee Surrounds - East,-62,-1.8,2852.1,2017,3481
Mudgee Surrounds - East,-62,-1.8,2852.1,2018,3468
Mudgee Surrounds - East,-62,-1.8,2852.1,2019,3442
Mudgee Surrounds - East,-62,-1.8,2852.1,2020,3417
Mudgee Surrounds - East,-62,-1.8,2852.1,2021,3393
